case_id,admissible,delta_A,delta_phi,anisotropy_injection,selector_margin_abs,transport_deviation,isotropy_drift,sign_flip_detected
CASE_07839,0,-0.05,-0.04,0.03,0.0293,3.3969072164948455e-07,7.683185840707965e-05,0
CASE_07840,0,-0.04000000000000001,-0.032,0.034999999999999996,0.029314999999999997,3.4391752577319586e-07,7.868141592920354e-05,0
CASE_07841,0,-0.03,-0.024,0.04000000000000001,0.02933,3.481443298969072e-07,8.053097345132743e-05,0
CASE_07842,0,-0.020000000000000004,-0.016,0.045000000000000005,0.029344999999999996,3.523711340206186e-07,8.238053097345133e-05,0
CASE_07843,0,-0.010000000000000009,-0.007999999999999993,0.05,0.02936,3.565979381443299e-07,8.423008849557522e-05,0
CASE_07844,0,0.0,0.0,0.0,0.029375,3.608247422680412e-07,8.607964601769912e-05,0
CASE_07845,0,0.009999999999999995,0.007999999999999993,0.005000000000000001,0.02939,3.650515463917526e-07,8.792920353982301e-05,0
CASE_07846,0,0.01999999999999999,0.016,0.010000000000000002,0.029404999999999997,3.6927835051546394e-07,8.977876106194691e-05,0
CASE_07847,0,0.03,0.024000000000000007,0.015,0.029419999999999998,3.7350515463917526e-07,9.16283185840708e-05,0
CASE_07848,0,0.04000000000000001,0.032,0.020000000000000004,0.029434999999999996,3.777319587628866e-07,9.34778761061947e-05,0
CASE_07849,0,0.04999999999999999,0.039999999999999994,0.025,0.02945,3.8195876288659793e-07,9.532743362831859e-05,0
CASE_07850,0,0.06,0.048,0.03,0.029464999999999998,3.8618556701030924e-07,9.717699115044247e-05,0
CASE_07851,0,0.07,0.05600000000000001,0.034999999999999996,0.02948,3.9041237113402066e-07,9.902654867256638e-05,0
CASE_07852,0,0.07999999999999999,0.06400000000000002,0.04000000000000001,0.029494999999999997,3.9463917525773197e-07,0.00010087610619469028,0
CASE_07853,0,0.09,0.072,0.045000000000000005,0.029509999999999998,3.988659793814433e-07,0.00010272566371681416,0
CASE_07854,0,0.1,0.08,0.05,0.029525,4.0309278350515465e-07,0.00010457522123893805,0
CASE_07855,0,-0.1,-0.08,0.0,0.02954,4.0731958762886596e-07,0.00010642477876106195,0
CASE_07856,0,-0.09000000000000001,-0.07200000000000001,0.005000000000000001,0.029554999999999998,4.115463917525773e-07,0.00010827433628318584,0
CASE_07857,0,-0.08,-0.064,0.010000000000000002,0.02957,4.157731958762887e-07,0.00011012389380530974,0
CASE_07858,0,-0.07,-0.056,0.015,0.029584999999999997,1e-08,0.00011197345132743364,0
CASE_07859,0,-0.060000000000000005,-0.048,0.020000000000000004,0.029599999999999998,1.422680412371134e-08,0.00011382300884955752,0
CASE_07860,0,-0.05,-0.04,0.025,0.029615,1.845360824742268e-08,0.0001156725663716814,0
CASE_07861,0,-0.04000000000000001,-0.032,0.03,0.02963,2.268041237113402e-08,0.00011752212389380531,0
CASE_07862,0,-0.03,-0.024,0.034999999999999996,0.029644999999999998,2.690721649484536e-08,0.00011937168141592921,0
CASE_07863,0,-0.020000000000000004,-0.016,0.04000000000000001,0.02966,3.11340206185567e-08,0.0001212212389380531,0
CASE_07864,0,-0.010000000000000009,-0.007999999999999993,0.045000000000000005,0.029674999999999997,3.536082474226804e-08,0.000123070796460177,0
CASE_07865,0,0.0,0.0,0.05,0.02969,3.958762886597938e-08,0.0001249203539823009,0
CASE_07866,0,0.009999999999999995,0.007999999999999993,0.0,0.029705,4.3814432989690716e-08,0.0001267699115044248,0
CASE_07867,0,0.01999999999999999,0.016,0.005000000000000001,0.02972,4.804123711340207e-08,0.00012861946902654867,0
CASE_07868,0,0.03,0.024000000000000007,0.010000000000000002,0.029734999999999998,5.2268041237113406e-08,0.00013046902654867258,0
CASE_07869,0,0.04000000000000001,0.032,0.015,0.02975,5.6494845360824744e-08,0.00013231858407079645,0
CASE_07870,0,0.04999999999999999,0.039999999999999994,0.020000000000000004,0.029764999999999996,6.072164948453608e-08,0.00013416814159292035,0
CASE_07871,0,0.06,0.048,0.025,0.02978,6.494845360824742e-08,0.00013601769911504425,0
CASE_07872,0,0.07,0.05600000000000001,0.03,0.029795,6.917525773195876e-08,0.00013786725663716815,0
CASE_07873,0,0.07999999999999999,0.06400000000000002,0.034999999999999996,0.02981,7.34020618556701e-08,0.00013971681415929206,0
CASE_07874,0,0.09,0.072,0.04000000000000001,0.029824999999999997,7.762886597938143e-08,0.00014156637168141596,0
CASE_07875,0,0.1,0.08,0.045000000000000005,0.02984,8.185567010309277e-08,0.0001434159292035398,0
CASE_07876,0,-0.1,-0.08,0.05,0.029854999999999996,8.608247422680412e-08,0.0001452654867256637,0
CASE_07877,0,-0.09000000000000001,-0.07200000000000001,0.0,0.029869999999999997,9.030927835051546e-08,0.0001471150442477876,0
CASE_07878,0,-0.08,-0.064,0.005000000000000001,0.029885,9.45360824742268e-08,0.0001489646017699115,0
CASE_07879,0,-0.07,-0.056,0.010000000000000002,0.029899999999999996,9.876288659793814e-08,0.0001508141592920354,0
CASE_07880,0,-0.060000000000000005,-0.048,0.015,0.029914999999999997,1.0298969072164948e-07,0.0001526637168141593,0
CASE_07881,0,-0.05,-0.04,0.020000000000000004,0.029929999999999995,1.0721649484536082e-07,0.00015451327433628319,0
CASE_07882,0,-0.04000000000000001,-0.032,0.025,0.029945,1.1144329896907217e-07,0.0001563628318584071,0
CASE_07883,0,-0.03,-0.024,0.03,0.029959999999999997,1.1567010309278349e-07,0.00015821238938053096,0
CASE_07884,0,-0.020000000000000004,-0.016,0.034999999999999996,0.029974999999999998,1.1989690721649483e-07,0.00016006194690265486,0
CASE_07885,0,-0.010000000000000009,-0.007999999999999993,0.04000000000000001,0.029989999999999996,1.241237113402062e-07,0.00016191150442477876,0
CASE_07886,0,0.0,0.0,0.045000000000000005,0.030004999999999997,1.283505154639175e-07,0.00016376106194690266,0
CASE_07887,0,0.009999999999999995,0.007999999999999993,0.05,0.030019999999999995,1.3257731958762887e-07,0.00016561061946902657,0
CASE_07888,0,0.01999999999999999,0.016,0.0,0.030035,1.368041237113402e-07,0.00016746017699115044,0
CASE_07889,0,0.03,0.024000000000000007,0.005000000000000001,0.030049999999999997,1.4103092783505155e-07,0.00016930973451327434,0
CASE_07890,0,0.04000000000000001,0.032,0.010000000000000002,0.030064999999999998,1.4525773195876289e-07,0.00017115929203539824,0
CASE_07891,0,0.04999999999999999,0.039999999999999994,0.015,0.030079999999999996,1.4948453608247425e-07,0.00017300884955752212,0
CASE_07892,0,0.06,0.048,0.020000000000000004,0.030094999999999997,1.5371134020618556e-07,0.00017485840707964602,0
CASE_07893,0,0.07,0.05600000000000001,0.025,0.030109999999999998,1.579381443298969e-07,0.00017670796460176992,0
CASE_07894,0,0.07999999999999999,0.06400000000000002,0.03,0.030125,1.6216494845360827e-07,0.00017855752212389382,0
CASE_07895,0,0.09,0.072,0.034999999999999996,0.030139999999999997,1.6639175257731958e-07,0.0001804070796460177,0
CASE_07896,0,0.1,0.08,0.04000000000000001,0.030154999999999998,1.7061855670103094e-07,0.0001822566371681416,0
CASE_07897,0,-0.1,-0.08,0.045000000000000005,0.030169999999999995,1.7484536082474228e-07,0.0001841061946902655,0
CASE_07898,0,-0.09000000000000001,-0.07200000000000001,0.05,0.030184999999999997,1.7907216494845362e-07,0.0001859557522123894,0
CASE_07899,0,-0.08,-0.064,0.0,0.030199999999999998,1.8329896907216496e-07,0.00018780530973451327,0
CASE_07900,0,-0.07,-0.056,0.005000000000000001,0.030215,1.875257731958763e-07,0.00018965486725663718,0
CASE_07901,0,-0.060000000000000005,-0.048,0.010000000000000002,0.030229999999999996,1.9175257731958763e-07,0.00019150442477876108,0
CASE_07902,0,-0.05,-0.04,0.015,0.030244999999999998,1.9597938144329897e-07,0.00019335398230088495,0
CASE_07903,0,-0.04000000000000001,-0.032,0.020000000000000004,0.030259999999999995,2.0020618556701034e-07,0.00019520353982300885,0
CASE_07904,0,-0.03,-0.024,0.025,0.030275,2.0443298969072165e-07,0.00019705309734513275,0
CASE_07905,0,-0.020000000000000004,-0.016,0.03,0.030289999999999997,2.0865979381443299e-07,0.00019890265486725665,0
CASE_07906,0,-0.010000000000000009,-0.007999999999999993,0.034999999999999996,0.030305,2.1288659793814435e-07,0.00020075221238938056,0
CASE_07907,0,0.0,0.0,0.04000000000000001,0.030319999999999996,2.1711340206185566e-07,0.00020260176991150443,0
CASE_07908,0,0.009999999999999995,0.007999999999999993,0.045000000000000005,0.030334999999999997,2.21340206185567e-07,0.00020445132743362833,0
CASE_07909,0,0.01999999999999999,0.016,0.05,0.030349999999999995,2.2556701030927836e-07,0.0002063008849557522,0
CASE_07910,0,0.03,0.024000000000000007,0.0,0.030365,2.2979381443298968e-07,0.0002081504424778761,0
CASE_07911,0,0.04000000000000001,0.032,0.005000000000000001,0.030379999999999997,2.3402061855670101e-07,1e-06,0
CASE_07912,0,0.04999999999999999,0.039999999999999994,0.010000000000000002,0.030395,2.3824742268041238e-07,2.849557522123894e-06,0
CASE_07913,0,0.06,0.048,0.015,0.030409999999999996,2.424742268041237e-07,4.699115044247788e-06,0
CASE_07914,0,0.07,0.05600000000000001,0.020000000000000004,0.030424999999999997,2.46701030927835e-07,6.548672566371682e-06,0
CASE_07915,0,0.07999999999999999,0.06400000000000002,0.025,0.03044,2.509278350515464e-07,8.398230088495575e-06,0
CASE_07916,0,0.09,0.072,0.03,0.030455,2.5515463917525773e-07,1.024778761061947e-05,0
CASE_07917,0,0.1,0.08,0.034999999999999996,0.030469999999999997,2.5938144329896904e-07,1.2097345132743365e-05,0
CASE_07918,0,-0.1,-0.08,0.04000000000000001,0.030484999999999998,2.636082474226804e-07,1.3946902654867257e-05,0
CASE_07919,0,-0.09000000000000001,-0.07200000000000001,0.045000000000000005,0.030499999999999996,2.678350515463918e-07,1.579646017699115e-05,0
CASE_07920,0,-0.08,-0.064,0.05,0.030514999999999997,2.720618556701031e-07,1.7646017699115045e-05,0
CASE_07921,0,-0.07,-0.056,0.0,0.030529999999999998,2.7628865979381445e-07,1.949557522123894e-05,0
CASE_07922,0,-0.060000000000000005,-0.048,0.005000000000000001,0.030545,2.8051546391752576e-07,2.1345132743362834e-05,0
CASE_07923,0,-0.05,-0.04,0.010000000000000002,0.030559999999999997,2.8474226804123707e-07,2.319469026548673e-05,0
CASE_07924,0,-0.04000000000000001,-0.032,0.015,0.030574999999999998,2.889690721649485e-07,2.504424778761062e-05,0
CASE_07925,0,-0.03,-0.024,0.020000000000000004,0.030589999999999996,2.931958762886598e-07,2.6893805309734514e-05,0
CASE_07926,0,-0.020000000000000004,-0.016,0.025,0.030604999999999997,2.974226804123711e-07,2.8743362831858412e-05,0
CASE_07927,0,-0.010000000000000009,-0.007999999999999993,0.03,0.030619999999999998,3.016494845360825e-07,3.0592920353982303e-05,0
CASE_07928,0,0.0,0.0,0.034999999999999996,0.030635,3.058762886597938e-07,3.24424778761062e-05,0
CASE_07929,0,0.009999999999999995,0.007999999999999993,0.04000000000000001,0.030649999999999997,3.1010309278350516e-07,3.4292035398230086e-05,0
CASE_07930,0,0.01999999999999999,0.016,0.045000000000000005,0.030664999999999998,3.143298969072165e-07,3.614159292035399e-05,0
CASE_07931,0,0.03,0.024000000000000007,0.05,0.030679999999999995,3.1855670103092783e-07,3.7991150442477875e-05,0
CASE_07932,0,0.04000000000000001,0.032,0.0,0.030695,3.2278350515463914e-07,3.984070796460177e-05,0
CASE_07933,0,0.04999999999999999,0.039999999999999994,0.005000000000000001,0.030709999999999998,3.270103092783505e-07,4.1690265486725664e-05,0
CASE_07934,0,0.06,0.048,0.010000000000000002,0.030725,3.3123711340206187e-07,4.353982300884956e-05,0
CASE_07935,0,0.07,0.05600000000000001,0.015,0.030739999999999996,3.354639175257732e-07,4.538938053097345e-05,0
CASE_07936,0,0.07999999999999999,0.06400000000000002,0.020000000000000004,0.030754999999999998,3.3969072164948455e-07,4.723893805309735e-05,0
CASE_07937,0,0.09,0.072,0.025,0.030769999999999995,3.4391752577319586e-07,4.9088495575221236e-05,0
CASE_07938,0,0.1,0.08,0.03,0.030785,3.481443298969072e-07,5.093805309734514e-05,0
CASE_07939,0,-0.1,-0.08,0.034999999999999996,0.030799999999999998,3.523711340206186e-07,5.2787610619469025e-05,0
CASE_07940,0,-0.09000000000000001,-0.07200000000000001,0.04000000000000001,0.030815,3.565979381443299e-07,5.463716814159292e-05,0
CASE_07941,0,-0.08,-0.064,0.045000000000000005,0.030829999999999996,3.608247422680412e-07,5.648672566371682e-05,0
CASE_07942,0,-0.07,-0.056,0.05,0.030844999999999997,3.650515463917526e-07,5.83362831858407e-05,0
CASE_07943,0,-0.060000000000000005,-0.048,0.0,0.03086,3.6927835051546394e-07,6.01858407079646e-05,0
CASE_07944,0,-0.05,-0.04,0.005000000000000001,0.030875,3.7350515463917526e-07,6.20353982300885e-05,0
CASE_07945,0,-0.04000000000000001,-0.032,0.010000000000000002,0.030889999999999997,3.777319587628866e-07,6.38849557522124e-05,0
CASE_07946,0,-0.03,-0.024,0.015,0.030905,3.8195876288659793e-07,6.573451327433629e-05,0
CASE_07947,0,-0.020000000000000004,-0.016,0.020000000000000004,0.030919999999999996,3.8618556701030924e-07,6.758407079646017e-05,0
CASE_07948,0,-0.010000000000000009,-0.007999999999999993,0.025,0.030934999999999997,3.9041237113402066e-07,6.943362831858408e-05,0
CASE_07949,0,0.0,0.0,0.03,0.03095,3.9463917525773197e-07,7.128318584070798e-05,0
CASE_07950,0,0.009999999999999995,0.007999999999999993,0.034999999999999996,0.030965,3.988659793814433e-07,7.313274336283185e-05,0
CASE_07951,0,0.01999999999999999,0.016,0.04000000000000001,0.030979999999999997,4.0309278350515465e-07,7.498230088495575e-05,0
CASE_07952,0,0.03,0.024000000000000007,0.045000000000000005,0.030994999999999998,4.0731958762886596e-07,7.683185840707965e-05,0
CASE_07953,0,0.04000000000000001,0.032,0.05,0.031009999999999996,4.115463917525773e-07,7.868141592920354e-05,0
CASE_07954,0,0.04999999999999999,0.039999999999999994,0.0,0.031025,4.157731958762887e-07,8.053097345132743e-05,0
CASE_07955,0,0.06,0.048,0.005000000000000001,0.031039999999999998,1e-08,8.238053097345133e-05,0
CASE_07956,0,0.07,0.05600000000000001,0.010000000000000002,0.031055,1.422680412371134e-08,8.423008849557522e-05,0
CASE_07957,0,0.07999999999999999,0.06400000000000002,0.015,0.031069999999999997,1.845360824742268e-08,8.607964601769912e-05,0
CASE_07958,0,0.09,0.072,0.020000000000000004,0.031084999999999998,2.268041237113402e-08,8.792920353982301e-05,0
CASE_07959,0,0.1,0.08,0.025,0.031099999999999996,2.690721649484536e-08,8.977876106194691e-05,0
CASE_07960,0,-0.1,-0.08,0.03,0.031115,3.11340206185567e-08,9.16283185840708e-05,0
CASE_07961,0,-0.09000000000000001,-0.07200000000000001,0.034999999999999996,0.031129999999999998,3.536082474226804e-08,9.34778761061947e-05,0
CASE_07962,0,-0.08,-0.064,0.04000000000000001,0.031145,3.958762886597938e-08,9.532743362831859e-05,0
CASE_07963,0,-0.07,-0.056,0.045000000000000005,0.031159999999999997,4.3814432989690716e-08,9.717699115044247e-05,0
CASE_07964,0,-0.060000000000000005,-0.048,0.05,0.031174999999999998,4.804123711340207e-08,9.902654867256638e-05,0
CASE_07965,0,-0.05,-0.04,0.0,0.03119,5.2268041237113406e-08,0.00010087610619469028,0
CASE_07966,0,-0.04000000000000001,-0.032,0.005000000000000001,0.031205,5.6494845360824744e-08,0.00010272566371681416,0
CASE_07967,0,-0.03,-0.024,0.010000000000000002,0.031219999999999998,6.072164948453608e-08,0.00010457522123893805,0
CASE_07968,0,-0.020000000000000004,-0.016,0.015,0.031235,6.494845360824742e-08,0.00010642477876106195,0
CASE_07969,0,-0.010000000000000009,-0.007999999999999993,0.020000000000000004,0.031249999999999997,6.917525773195876e-08,0.00010827433628318584,0
CASE_07970,0,0.0,0.0,0.025,0.031265,7.34020618556701e-08,0.00011012389380530974,0
CASE_07971,0,0.009999999999999995,0.007999999999999993,0.03,0.03128,7.762886597938143e-08,0.00011197345132743364,0
CASE_07972,0,0.01999999999999999,0.016,0.034999999999999996,0.031295,8.185567010309277e-08,0.00011382300884955752,0
CASE_07973,0,0.03,0.024000000000000007,0.04000000000000001,0.03131,8.608247422680412e-08,0.0001156725663716814,0
CASE_07974,0,0.04000000000000001,0.032,0.045000000000000005,0.031325,9.030927835051546e-08,0.00011752212389380531,0
CASE_07975,0,0.04999999999999999,0.039999999999999994,0.05,0.03134,9.45360824742268e-08,0.00011937168141592921,0
CASE_07976,0,0.06,0.048,0.0,0.031355,9.876288659793814e-08,0.0001212212389380531,0
CASE_07977,0,0.07,0.05600000000000001,0.005000000000000001,0.03137,1.0298969072164948e-07,0.000123070796460177,0
CASE_07978,0,0.07999999999999999,0.06400000000000002,0.010000000000000002,0.031385,1.0721649484536082e-07,0.0001249203539823009,0
CASE_07979,0,0.09,0.072,0.015,0.0314,1.1144329896907217e-07,0.0001267699115044248,0
CASE_07980,0,0.1,0.08,0.020000000000000004,0.031415,1.1567010309278349e-07,0.00012861946902654867,0
CASE_07981,0,-0.1,-0.08,0.025,0.03143,1.1989690721649483e-07,0.00013046902654867258,0
CASE_07982,0,-0.09000000000000001,-0.07200000000000001,0.03,0.031445,1.241237113402062e-07,0.00013231858407079645,0
CASE_07983,0,-0.08,-0.064,0.034999999999999996,0.03146,1.283505154639175e-07,0.00013416814159292035,0
CASE_07984,0,-0.07,-0.056,0.04000000000000001,0.031475,1.3257731958762887e-07,0.00013601769911504425,0
CASE_07985,0,-0.060000000000000005,-0.048,0.045000000000000005,0.03149,1.368041237113402e-07,0.00013786725663716815,0
CASE_07986,0,-0.05,-0.04,0.05,0.031505,1.4103092783505155e-07,0.00013971681415929206,0
CASE_07987,0,-0.04000000000000001,-0.032,0.0,0.03152,1.4525773195876289e-07,0.00014156637168141596,0
CASE_07988,0,-0.03,-0.024,0.005000000000000001,0.031535,1.4948453608247425e-07,0.0001434159292035398,0
CASE_07989,0,-0.020000000000000004,-0.016,0.010000000000000002,0.03155,1.5371134020618556e-07,0.0001452654867256637,0
CASE_07990,0,-0.010000000000000009,-0.007999999999999993,0.015,0.031565,1.579381443298969e-07,0.0001471150442477876,0
CASE_07991,0,0.0,0.0,0.020000000000000004,0.03158,1.6216494845360827e-07,0.0001489646017699115,0
CASE_07992,0,0.009999999999999995,0.007999999999999993,0.025,0.031595,1.6639175257731958e-07,0.0001508141592920354,0
CASE_07993,0,0.01999999999999999,0.016,0.03,0.03161,1.7061855670103094e-07,0.0001526637168141593,0
CASE_07994,0,0.03,0.024000000000000007,0.034999999999999996,0.031625,1.7484536082474228e-07,0.00015451327433628319,0
CASE_07995,0,0.04000000000000001,0.032,0.04000000000000001,0.03164,1.7907216494845362e-07,0.0001563628318584071,0
CASE_07996,0,0.04999999999999999,0.039999999999999994,0.045000000000000005,0.031655,1.8329896907216496e-07,0.00015821238938053096,0
CASE_07997,0,0.06,0.048,0.05,0.03167,1.875257731958763e-07,0.00016006194690265486,0
CASE_07998,0,0.07,0.05600000000000001,0.0,0.031685,1.9175257731958763e-07,0.00016191150442477876,0
CASE_07999,0,0.07999999999999999,0.06400000000000002,0.005000000000000001,0.0317,1.9597938144329897e-07,0.00016376106194690266,0
CASE_08000,0,0.09,0.072,0.010000000000000002,0.031715,2.0020618556701034e-07,0.00016561061946902657,0
CASE_08001,0,0.1,0.08,0.015,0.00173,2.0443298969072165e-07,0.00016746017699115044,0
CASE_08002,0,-0.1,-0.08,0.020000000000000004,0.001745,2.0865979381443299e-07,0.00016930973451327434,0
CASE_08003,0,-0.09000000000000001,-0.07200000000000001,0.025,0.00176,2.1288659793814435e-07,0.00017115929203539824,0
CASE_08004,0,-0.08,-0.064,0.03,0.0017749999999999999,2.1711340206185566e-07,0.00017300884955752212,0
