sequence,timestamp_seconds,context,a1,a2,phase_radians,outcome_plus
4984,0.009968,plus,1.0,1.0,0.0,0
4985,0.009970000000000001,plus,1.0,1.0,0.0,1
4986,0.009972,plus,1.0,1.0,0.0,1
4987,0.009974,plus,1.0,1.0,0.0,1
4988,0.009976,plus,1.0,1.0,0.0,1
4989,0.009977999999999999,plus,1.0,1.0,0.0,1
4990,0.009980000000000001,plus,1.0,1.0,0.0,1
4991,0.009982000000000001,plus,1.0,1.0,0.0,1
4992,0.009984,plus,1.0,1.0,0.0,0
4993,0.009986,plus,1.0,1.0,0.0,1
4994,0.009988,plus,1.0,1.0,0.0,1
4995,0.00999,plus,1.0,1.0,0.0,0
4996,0.009992000000000001,plus,1.0,1.0,0.0,0
4997,0.009994,plus,1.0,1.0,0.0,1
4998,0.009996,plus,1.0,1.0,0.0,0
4999,0.009998,plus,1.0,1.0,0.0,1
5000,0.01,plus,1.0,1.0,0.0,1
5001,0.010002,plus,1.0,1.0,0.0,1
5002,0.010003999999999999,plus,1.0,1.0,0.0,1
5003,0.010006000000000001,plus,1.0,1.0,0.0,1
5004,0.010008000000000001,plus,1.0,1.0,0.0,1
5005,0.01001,plus,1.0,1.0,0.0,0
5006,0.010012,plus,1.0,1.0,0.0,1
5007,0.010013999999999999,plus,1.0,1.0,0.0,0
5008,0.010016,plus,1.0,1.0,0.0,0
5009,0.010018,plus,1.0,1.0,0.0,0
5010,0.01002,plus,1.0,1.0,0.0,1
5011,0.010022,plus,1.0,1.0,0.0,1
5012,0.010024000000000002,plus,1.0,1.0,0.0,1
5013,0.010026,plus,1.0,1.0,0.0,1
5014,0.010028,plus,1.0,1.0,0.0,1
5015,0.010029999999999999,plus,1.0,1.0,0.0,1
5016,0.010032,plus,1.0,1.0,0.0,0
5017,0.010034000000000001,plus,1.0,1.0,0.0,1
5018,0.010036,plus,1.0,1.0,0.0,1
5019,0.010038,plus,1.0,1.0,0.0,1
5020,0.01004,plus,1.0,1.0,0.0,1
5021,0.010042,plus,1.0,1.0,0.0,0
5022,0.010044,plus,1.0,1.0,0.0,1
5023,0.010046,plus,1.0,1.0,0.0,0
5024,0.010048,plus,1.0,1.0,0.0,0
5025,0.01005,plus,1.0,1.0,0.0,1
5026,0.010052,plus,1.0,1.0,0.0,0
5027,0.010054,plus,1.0,1.0,0.0,1
5028,0.010056,plus,1.0,1.0,0.0,1
5029,0.010058,plus,1.0,1.0,0.0,0
5030,0.010060000000000001,plus,1.0,1.0,0.0,1
5031,0.010062,plus,1.0,1.0,0.0,1
5032,0.010064,plus,1.0,1.0,0.0,1
5033,0.010066,plus,1.0,1.0,0.0,0
5034,0.010067999999999999,plus,1.0,1.0,0.0,1
5035,0.01007,plus,1.0,1.0,0.0,1
5036,0.010072000000000001,plus,1.0,1.0,0.0,1
5037,0.010074,plus,1.0,1.0,0.0,0
5038,0.010076,plus,1.0,1.0,0.0,1
5039,0.010078,plus,1.0,1.0,0.0,0
5040,0.01008,plus,1.0,1.0,0.0,0
5041,0.010082,plus,1.0,1.0,0.0,0
5042,0.010084,plus,1.0,1.0,0.0,0
5043,0.010086,plus,1.0,1.0,0.0,0
5044,0.010088000000000001,plus,1.0,1.0,0.0,1
5045,0.01009,plus,1.0,1.0,0.0,1
5046,0.010092,plus,1.0,1.0,0.0,1
5047,0.010093999999999999,plus,1.0,1.0,0.0,0
5048,0.010096,plus,1.0,1.0,0.0,1
5049,0.010098000000000001,plus,1.0,1.0,0.0,0
5050,0.0101,plus,1.0,1.0,0.0,1
5051,0.010102,plus,1.0,1.0,0.0,0
5052,0.010104,plus,1.0,1.0,0.0,1
5053,0.010106,plus,1.0,1.0,0.0,1
5054,0.010108,plus,1.0,1.0,0.0,1
5055,0.01011,plus,1.0,1.0,0.0,0
5056,0.010112,plus,1.0,1.0,0.0,0
5057,0.010114000000000001,plus,1.0,1.0,0.0,0
5058,0.010116,plus,1.0,1.0,0.0,0
5059,0.010118,plus,1.0,1.0,0.0,1
5060,0.01012,plus,1.0,1.0,0.0,1
5061,0.010121999999999999,plus,1.0,1.0,0.0,1
5062,0.010124000000000001,plus,1.0,1.0,0.0,0
5063,0.010126,plus,1.0,1.0,0.0,0
5064,0.010128,plus,1.0,1.0,0.0,0
5065,0.01013,plus,1.0,1.0,0.0,1
5066,0.010132,plus,1.0,1.0,0.0,1
5067,0.010134,plus,1.0,1.0,0.0,1
5068,0.010136000000000001,plus,1.0,1.0,0.0,1
5069,0.010138,plus,1.0,1.0,0.0,1
5070,0.01014,plus,1.0,1.0,0.0,1
5071,0.010142,plus,1.0,1.0,0.0,1
5072,0.010144,plus,1.0,1.0,0.0,1
5073,0.010146,plus,1.0,1.0,0.0,0
5074,0.010147999999999999,plus,1.0,1.0,0.0,0
5075,0.010150000000000001,plus,1.0,1.0,0.0,1
5076,0.010152000000000001,plus,1.0,1.0,0.0,1
5077,0.010154,plus,1.0,1.0,0.0,1
5078,0.010156,plus,1.0,1.0,0.0,1
5079,0.010157999999999999,plus,1.0,1.0,0.0,1
5080,0.01016,plus,1.0,1.0,0.0,1
5081,0.010162000000000001,plus,1.0,1.0,0.0,0
5082,0.010164,plus,1.0,1.0,0.0,0
5083,0.010166,plus,1.0,1.0,0.0,1
5084,0.010168000000000002,plus,1.0,1.0,0.0,1
5085,0.01017,plus,1.0,1.0,0.0,1
5086,0.010172,plus,1.0,1.0,0.0,1
5087,0.010173999999999999,plus,1.0,1.0,0.0,1
5088,0.010176000000000001,plus,1.0,1.0,0.0,0
5089,0.010178000000000001,plus,1.0,1.0,0.0,1
5090,0.01018,plus,1.0,1.0,0.0,1
5091,0.010182,plus,1.0,1.0,0.0,0
5092,0.010184,plus,1.0,1.0,0.0,1
5093,0.010186,plus,1.0,1.0,0.0,1
5094,0.010188000000000001,plus,1.0,1.0,0.0,1
5095,0.01019,plus,1.0,1.0,0.0,1
5096,0.010192,plus,1.0,1.0,0.0,1
5097,0.010194000000000002,plus,1.0,1.0,0.0,1
5098,0.010196,plus,1.0,1.0,0.0,1
5099,0.010198,plus,1.0,1.0,0.0,1
5100,0.0102,plus,1.0,1.0,0.7853981633974483,1
5101,0.010202,plus,1.0,1.0,0.7853981633974483,1
5102,0.010204000000000001,plus,1.0,1.0,0.7853981633974483,0
5103,0.010206,plus,1.0,1.0,0.7853981633974483,0
5104,0.010208,plus,1.0,1.0,0.7853981633974483,0
5105,0.01021,plus,1.0,1.0,0.7853981633974483,0
5106,0.010212,plus,1.0,1.0,0.7853981633974483,1
5107,0.010214,plus,1.0,1.0,0.7853981633974483,1
5108,0.010216000000000001,plus,1.0,1.0,0.7853981633974483,0
5109,0.010218,plus,1.0,1.0,0.7853981633974483,0
5110,0.01022,plus,1.0,1.0,0.7853981633974483,1
5111,0.010222,plus,1.0,1.0,0.7853981633974483,1
5112,0.010224,plus,1.0,1.0,0.7853981633974483,0
5113,0.010226,plus,1.0,1.0,0.7853981633974483,0
5114,0.010228,plus,1.0,1.0,0.7853981633974483,1
5115,0.010230000000000001,plus,1.0,1.0,0.7853981633974483,1
5116,0.010232000000000002,plus,1.0,1.0,0.7853981633974483,1
5117,0.010234,plus,1.0,1.0,0.7853981633974483,0
5118,0.010236,plus,1.0,1.0,0.7853981633974483,1
5119,0.010237999999999999,plus,1.0,1.0,0.7853981633974483,0
5120,0.01024,plus,1.0,1.0,0.7853981633974483,1
5121,0.010242000000000001,plus,1.0,1.0,0.7853981633974483,1
5122,0.010244,plus,1.0,1.0,0.7853981633974483,1
5123,0.010246,plus,1.0,1.0,0.7853981633974483,0
5124,0.010248,plus,1.0,1.0,0.7853981633974483,1
5125,0.01025,plus,1.0,1.0,0.7853981633974483,1
5126,0.010252,plus,1.0,1.0,0.7853981633974483,0
5127,0.010254,plus,1.0,1.0,0.7853981633974483,1
5128,0.010256,plus,1.0,1.0,0.7853981633974483,0
5129,0.010258000000000001,plus,1.0,1.0,0.7853981633974483,0
5130,0.01026,plus,1.0,1.0,0.7853981633974483,0
5131,0.010262,plus,1.0,1.0,0.7853981633974483,0
5132,0.010263999999999999,plus,1.0,1.0,0.7853981633974483,1
5133,0.010266,plus,1.0,1.0,0.7853981633974483,1
5134,0.010268000000000001,plus,1.0,1.0,0.7853981633974483,1
5135,0.01027,plus,1.0,1.0,0.7853981633974483,1
5136,0.010272,plus,1.0,1.0,0.7853981633974483,1
5137,0.010274,plus,1.0,1.0,0.7853981633974483,1
5138,0.010276,plus,1.0,1.0,0.7853981633974483,1
5139,0.010278,plus,1.0,1.0,0.7853981633974483,1
5140,0.01028,plus,1.0,1.0,0.7853981633974483,1
5141,0.010282,plus,1.0,1.0,0.7853981633974483,1
5142,0.010284000000000001,plus,1.0,1.0,0.7853981633974483,1
5143,0.010286,plus,1.0,1.0,0.7853981633974483,1
5144,0.010288,plus,1.0,1.0,0.7853981633974483,0
5145,0.01029,plus,1.0,1.0,0.7853981633974483,0
5146,0.010291999999999999,plus,1.0,1.0,0.7853981633974483,1
5147,0.010294000000000001,plus,1.0,1.0,0.7853981633974483,0
5148,0.010296,plus,1.0,1.0,0.7853981633974483,1
5149,0.010298,plus,1.0,1.0,0.7853981633974483,1
5150,0.0103,plus,1.0,1.0,0.7853981633974483,1
5151,0.010302,plus,1.0,1.0,0.7853981633974483,1
5152,0.010304,plus,1.0,1.0,0.7853981633974483,1
5153,0.010306000000000001,plus,1.0,1.0,0.7853981633974483,0
5154,0.010308,plus,1.0,1.0,0.7853981633974483,1
5155,0.01031,plus,1.0,1.0,0.7853981633974483,1
5156,0.010312,plus,1.0,1.0,0.7853981633974483,1
5157,0.010314,plus,1.0,1.0,0.7853981633974483,0
5158,0.010316,plus,1.0,1.0,0.7853981633974483,1
5159,0.010317999999999999,plus,1.0,1.0,0.7853981633974483,0
5160,0.010320000000000001,plus,1.0,1.0,0.7853981633974483,1
5161,0.010322000000000001,plus,1.0,1.0,0.7853981633974483,0
5162,0.010324,plus,1.0,1.0,0.7853981633974483,1
5163,0.010326,plus,1.0,1.0,0.7853981633974483,0
5164,0.010327999999999999,plus,1.0,1.0,0.7853981633974483,1
5165,0.01033,plus,1.0,1.0,0.7853981633974483,1
5166,0.010332000000000001,plus,1.0,1.0,0.7853981633974483,1
5167,0.010334,plus,1.0,1.0,0.7853981633974483,0
5168,0.010336,plus,1.0,1.0,0.7853981633974483,1
5169,0.010338000000000002,plus,1.0,1.0,0.7853981633974483,1
5170,0.01034,plus,1.0,1.0,0.7853981633974483,1
5171,0.010342,plus,1.0,1.0,0.7853981633974483,1
5172,0.010343999999999999,plus,1.0,1.0,0.7853981633974483,1
5173,0.010346,plus,1.0,1.0,0.7853981633974483,1
5174,0.010348000000000001,plus,1.0,1.0,0.7853981633974483,1
5175,0.01035,plus,1.0,1.0,0.7853981633974483,0
5176,0.010352,plus,1.0,1.0,0.7853981633974483,0
5177,0.010354,plus,1.0,1.0,0.7853981633974483,0
5178,0.010356,plus,1.0,1.0,0.7853981633974483,0
5179,0.010358000000000001,plus,1.0,1.0,0.7853981633974483,1
5180,0.01036,plus,1.0,1.0,0.7853981633974483,1
5181,0.010362,plus,1.0,1.0,0.7853981633974483,0
5182,0.010364,plus,1.0,1.0,0.7853981633974483,0
5183,0.010366,plus,1.0,1.0,0.7853981633974483,1
5184,0.010368,plus,1.0,1.0,0.7853981633974483,1
5185,0.01037,plus,1.0,1.0,0.7853981633974483,1
5186,0.010372,plus,1.0,1.0,0.7853981633974483,1
5187,0.010374000000000001,plus,1.0,1.0,0.7853981633974483,1
5188,0.010376,plus,1.0,1.0,0.7853981633974483,1
5189,0.010378,plus,1.0,1.0,0.7853981633974483,1
5190,0.01038,plus,1.0,1.0,0.7853981633974483,1
5191,0.010381999999999999,plus,1.0,1.0,0.7853981633974483,1
5192,0.010384000000000001,plus,1.0,1.0,0.7853981633974483,1
5193,0.010386000000000001,plus,1.0,1.0,0.7853981633974483,1
5194,0.010388,plus,1.0,1.0,0.7853981633974483,0
5195,0.01039,plus,1.0,1.0,0.7853981633974483,1
5196,0.010392,plus,1.0,1.0,0.7853981633974483,1
5197,0.010394,plus,1.0,1.0,0.7853981633974483,1
5198,0.010396,plus,1.0,1.0,0.7853981633974483,0
5199,0.010398,plus,1.0,1.0,0.7853981633974483,0
5200,0.0104,plus,1.0,1.0,0.7853981633974483,1
5201,0.010402000000000002,plus,1.0,1.0,0.7853981633974483,1
5202,0.010404,plus,1.0,1.0,0.7853981633974483,1
5203,0.010406,plus,1.0,1.0,0.7853981633974483,0
5204,0.010407999999999999,plus,1.0,1.0,0.7853981633974483,1
5205,0.01041,plus,1.0,1.0,0.7853981633974483,1
5206,0.010412000000000001,plus,1.0,1.0,0.7853981633974483,1
5207,0.010414,plus,1.0,1.0,0.7853981633974483,0
5208,0.010416,plus,1.0,1.0,0.7853981633974483,0
5209,0.010418,plus,1.0,1.0,0.7853981633974483,0
5210,0.01042,plus,1.0,1.0,0.7853981633974483,0
5211,0.010422,plus,1.0,1.0,0.7853981633974483,1
5212,0.010424,plus,1.0,1.0,0.7853981633974483,1
5213,0.010426,plus,1.0,1.0,0.7853981633974483,0
5214,0.010428000000000002,plus,1.0,1.0,0.7853981633974483,1
5215,0.01043,plus,1.0,1.0,0.7853981633974483,0
5216,0.010432,plus,1.0,1.0,0.7853981633974483,0
5217,0.010434,plus,1.0,1.0,0.7853981633974483,0
5218,0.010435999999999999,plus,1.0,1.0,0.7853981633974483,0
5219,0.010438000000000001,plus,1.0,1.0,0.7853981633974483,1
5220,0.01044,plus,1.0,1.0,0.7853981633974483,1
5221,0.010442,plus,1.0,1.0,0.7853981633974483,1
5222,0.010444,plus,1.0,1.0,0.7853981633974483,1
5223,0.010446,plus,1.0,1.0,0.7853981633974483,0
5224,0.010448,plus,1.0,1.0,0.7853981633974483,1
5225,0.010450000000000001,plus,1.0,1.0,0.7853981633974483,1
5226,0.010452,plus,1.0,1.0,0.7853981633974483,1
5227,0.010454000000000001,plus,1.0,1.0,0.7853981633974483,1
5228,0.010456,plus,1.0,1.0,0.7853981633974483,0
5229,0.010458,plus,1.0,1.0,0.7853981633974483,0
5230,0.01046,plus,1.0,1.0,0.7853981633974483,1
5231,0.010461999999999999,plus,1.0,1.0,0.7853981633974483,0
5232,0.010464000000000001,plus,1.0,1.0,0.7853981633974483,1
5233,0.010466000000000001,plus,1.0,1.0,0.7853981633974483,1
5234,0.010468,plus,1.0,1.0,0.7853981633974483,0
5235,0.01047,plus,1.0,1.0,0.7853981633974483,0
5236,0.010471999999999999,plus,1.0,1.0,0.7853981633974483,0
5237,0.010474,plus,1.0,1.0,0.7853981633974483,1
5238,0.010476000000000001,plus,1.0,1.0,0.7853981633974483,1
5239,0.010478,plus,1.0,1.0,0.7853981633974483,1
5240,0.01048,plus,1.0,1.0,0.7853981633974483,0
5241,0.010482000000000002,plus,1.0,1.0,0.7853981633974483,1
5242,0.010484,plus,1.0,1.0,0.7853981633974483,0
5243,0.010486,plus,1.0,1.0,0.7853981633974483,1
5244,0.010487999999999999,plus,1.0,1.0,0.7853981633974483,0
5245,0.010490000000000001,plus,1.0,1.0,0.7853981633974483,0
5246,0.010492000000000001,plus,1.0,1.0,0.7853981633974483,0
5247,0.010494,plus,1.0,1.0,0.7853981633974483,0
5248,0.010496,plus,1.0,1.0,0.7853981633974483,0
5249,0.010497999999999999,plus,1.0,1.0,0.7853981633974483,1
5250,0.0105,plus,1.0,1.0,0.7853981633974483,1
5251,0.010502000000000001,plus,1.0,1.0,0.7853981633974483,1
5252,0.010504,plus,1.0,1.0,0.7853981633974483,0
5253,0.010506,plus,1.0,1.0,0.7853981633974483,0
5254,0.010508000000000002,plus,1.0,1.0,0.7853981633974483,1
5255,0.01051,plus,1.0,1.0,0.7853981633974483,0
5256,0.010512,plus,1.0,1.0,0.7853981633974483,1
5257,0.010513999999999999,plus,1.0,1.0,0.7853981633974483,1
5258,0.010516,plus,1.0,1.0,0.7853981633974483,1
5259,0.010518000000000001,plus,1.0,1.0,0.7853981633974483,0
5260,0.01052,plus,1.0,1.0,0.7853981633974483,0
5261,0.010522,plus,1.0,1.0,0.7853981633974483,0
5262,0.010524,plus,1.0,1.0,0.7853981633974483,1
5263,0.010526,plus,1.0,1.0,0.7853981633974483,1
5264,0.010528000000000001,plus,1.0,1.0,0.7853981633974483,1
5265,0.01053,plus,1.0,1.0,0.7853981633974483,1
5266,0.010532,plus,1.0,1.0,0.7853981633974483,0
5267,0.010534,plus,1.0,1.0,0.7853981633974483,1
5268,0.010536,plus,1.0,1.0,0.7853981633974483,0
5269,0.010538,plus,1.0,1.0,0.7853981633974483,0
5270,0.01054,plus,1.0,1.0,0.7853981633974483,0
5271,0.010542,plus,1.0,1.0,0.7853981633974483,1
5272,0.010544000000000001,plus,1.0,1.0,0.7853981633974483,1
5273,0.010546,plus,1.0,1.0,0.7853981633974483,1
5274,0.010548,plus,1.0,1.0,0.7853981633974483,1
5275,0.01055,plus,1.0,1.0,0.7853981633974483,1
5276,0.010551999999999999,plus,1.0,1.0,0.7853981633974483,0
5277,0.010554000000000001,plus,1.0,1.0,0.7853981633974483,0
5278,0.010556000000000001,plus,1.0,1.0,0.7853981633974483,1
5279,0.010558,plus,1.0,1.0,0.7853981633974483,1
5280,0.01056,plus,1.0,1.0,0.7853981633974483,1
5281,0.010562,plus,1.0,1.0,0.7853981633974483,1
5282,0.010564,plus,1.0,1.0,0.7853981633974483,1
5283,0.010566,plus,1.0,1.0,0.7853981633974483,1
5284,0.010568,plus,1.0,1.0,0.7853981633974483,0
5285,0.01057,plus,1.0,1.0,0.7853981633974483,1
5286,0.010572000000000002,plus,1.0,1.0,0.7853981633974483,1
5287,0.010574,plus,1.0,1.0,0.7853981633974483,0
5288,0.010576,plus,1.0,1.0,0.7853981633974483,0
5289,0.010577999999999999,plus,1.0,1.0,0.7853981633974483,1
5290,0.01058,plus,1.0,1.0,0.7853981633974483,1
5291,0.010582000000000001,plus,1.0,1.0,0.7853981633974483,0
5292,0.010584,plus,1.0,1.0,0.7853981633974483,1
5293,0.010586,plus,1.0,1.0,0.7853981633974483,1
5294,0.010588,plus,1.0,1.0,0.7853981633974483,0
5295,0.01059,plus,1.0,1.0,0.7853981633974483,1
5296,0.010592,plus,1.0,1.0,0.7853981633974483,1
5297,0.010594,plus,1.0,1.0,0.7853981633974483,1
5298,0.010596,plus,1.0,1.0,0.7853981633974483,0
5299,0.010598000000000002,plus,1.0,1.0,0.7853981633974483,1
5300,0.0106,plus,1.0,1.0,0.7853981633974483,1
5301,0.010602,plus,1.0,1.0,0.7853981633974483,0
5302,0.010604,plus,1.0,1.0,0.7853981633974483,0
5303,0.010605999999999999,plus,1.0,1.0,0.7853981633974483,1
5304,0.010608000000000001,plus,1.0,1.0,0.7853981633974483,0
5305,0.01061,plus,1.0,1.0,0.7853981633974483,1
5306,0.010612,plus,1.0,1.0,0.7853981633974483,0
5307,0.010614,plus,1.0,1.0,0.7853981633974483,1
5308,0.010616,plus,1.0,1.0,0.7853981633974483,0
5309,0.010618,plus,1.0,1.0,0.7853981633974483,0
5310,0.010620000000000001,plus,1.0,1.0,0.7853981633974483,1
5311,0.010622,plus,1.0,1.0,0.7853981633974483,1
5312,0.010624,plus,1.0,1.0,0.7853981633974483,0
5313,0.010626,plus,1.0,1.0,0.7853981633974483,1
5314,0.010628,plus,1.0,1.0,0.7853981633974483,1
5315,0.01063,plus,1.0,1.0,0.7853981633974483,1
5316,0.010631999999999999,plus,1.0,1.0,0.7853981633974483,1
5317,0.010634000000000001,plus,1.0,1.0,0.7853981633974483,1
5318,0.010636000000000001,plus,1.0,1.0,0.7853981633974483,0
5319,0.010638,plus,1.0,1.0,0.7853981633974483,0
5320,0.01064,plus,1.0,1.0,0.7853981633974483,1
5321,0.010641999999999999,plus,1.0,1.0,0.7853981633974483,1
5322,0.010644,plus,1.0,1.0,0.7853981633974483,1
5323,0.010646000000000001,plus,1.0,1.0,0.7853981633974483,0
5324,0.010648,plus,1.0,1.0,0.7853981633974483,1
5325,0.01065,plus,1.0,1.0,0.7853981633974483,1
5326,0.010652000000000002,plus,1.0,1.0,0.7853981633974483,1
5327,0.010654,plus,1.0,1.0,0.7853981633974483,1
5328,0.010656,plus,1.0,1.0,0.7853981633974483,0
5329,0.010657999999999999,plus,1.0,1.0,0.7853981633974483,1
5330,0.01066,plus,1.0,1.0,0.7853981633974483,1
5331,0.010662000000000001,plus,1.0,1.0,0.7853981633974483,1
5332,0.010664,plus,1.0,1.0,0.7853981633974483,0
5333,0.010666,plus,1.0,1.0,0.7853981633974483,1
5334,0.010668,plus,1.0,1.0,0.7853981633974483,0
5335,0.01067,plus,1.0,1.0,0.7853981633974483,1
5336,0.010672000000000001,plus,1.0,1.0,0.7853981633974483,0
5337,0.010674,plus,1.0,1.0,0.7853981633974483,1
5338,0.010676,plus,1.0,1.0,0.7853981633974483,1
5339,0.010678,plus,1.0,1.0,0.7853981633974483,1
5340,0.01068,plus,1.0,1.0,0.7853981633974483,1
5341,0.010682,plus,1.0,1.0,0.7853981633974483,1
5342,0.010684,plus,1.0,1.0,0.7853981633974483,0
5343,0.010686,plus,1.0,1.0,0.7853981633974483,0
5344,0.010688000000000001,plus,1.0,1.0,0.7853981633974483,1
5345,0.01069,plus,1.0,1.0,0.7853981633974483,1
5346,0.010692,plus,1.0,1.0,0.7853981633974483,1
5347,0.010694,plus,1.0,1.0,0.7853981633974483,1
5348,0.010695999999999999,plus,1.0,1.0,0.7853981633974483,1
5349,0.010698000000000001,plus,1.0,1.0,0.7853981633974483,1
5350,0.010700000000000001,plus,1.0,1.0,0.7853981633974483,0
5351,0.010702,plus,1.0,1.0,0.7853981633974483,1
5352,0.010704,plus,1.0,1.0,0.7853981633974483,1
5353,0.010706,plus,1.0,1.0,0.7853981633974483,0
5354,0.010708,plus,1.0,1.0,0.7853981633974483,1
5355,0.01071,plus,1.0,1.0,0.7853981633974483,0
5356,0.010712,plus,1.0,1.0,0.7853981633974483,1
5357,0.010714,plus,1.0,1.0,0.7853981633974483,1
5358,0.010716000000000002,plus,1.0,1.0,0.7853981633974483,0
5359,0.010718,plus,1.0,1.0,0.7853981633974483,1
5360,0.01072,plus,1.0,1.0,0.7853981633974483,1
5361,0.010721999999999999,plus,1.0,1.0,0.7853981633974483,0
5362,0.010724000000000001,plus,1.0,1.0,0.7853981633974483,0
5363,0.010726000000000001,plus,1.0,1.0,0.7853981633974483,1
5364,0.010728,plus,1.0,1.0,0.7853981633974483,1
5365,0.01073,plus,1.0,1.0,0.7853981633974483,0
5366,0.010732000000000002,plus,1.0,1.0,0.7853981633974483,1
5367,0.010734,plus,1.0,1.0,0.7853981633974483,0
5368,0.010736,plus,1.0,1.0,0.7853981633974483,1
5369,0.010738,plus,1.0,1.0,0.7853981633974483,1
5370,0.01074,plus,1.0,1.0,0.7853981633974483,1
5371,0.010742000000000002,plus,1.0,1.0,0.7853981633974483,0
5372,0.010744,plus,1.0,1.0,0.7853981633974483,1
5373,0.010746,plus,1.0,1.0,0.7853981633974483,1
5374,0.010748,plus,1.0,1.0,0.7853981633974483,1
5375,0.01075,plus,1.0,1.0,0.7853981633974483,0
5376,0.010752000000000001,plus,1.0,1.0,0.7853981633974483,0
5377,0.010754,plus,1.0,1.0,0.7853981633974483,1
5378,0.010756,plus,1.0,1.0,0.7853981633974483,1
5379,0.010758,plus,1.0,1.0,0.7853981633974483,0
5380,0.01076,plus,1.0,1.0,0.7853981633974483,0
5381,0.010762,plus,1.0,1.0,0.7853981633974483,1
5382,0.010764,plus,1.0,1.0,0.7853981633974483,0
5383,0.010766,plus,1.0,1.0,0.7853981633974483,1
5384,0.010768000000000002,plus,1.0,1.0,0.7853981633974483,1
5385,0.01077,plus,1.0,1.0,0.7853981633974483,1
5386,0.010772,plus,1.0,1.0,0.7853981633974483,0
5387,0.010774,plus,1.0,1.0,0.7853981633974483,1
5388,0.010775999999999999,plus,1.0,1.0,0.7853981633974483,1
5389,0.010778000000000001,plus,1.0,1.0,0.7853981633974483,1
5390,0.01078,plus,1.0,1.0,0.7853981633974483,1
5391,0.010782,plus,1.0,1.0,0.7853981633974483,0
5392,0.010784,plus,1.0,1.0,0.7853981633974483,0
5393,0.010786,plus,1.0,1.0,0.7853981633974483,1
5394,0.010788,plus,1.0,1.0,0.7853981633974483,0
5395,0.010790000000000001,plus,1.0,1.0,0.7853981633974483,0
5396,0.010792,plus,1.0,1.0,0.7853981633974483,1
5397,0.010794,plus,1.0,1.0,0.7853981633974483,0
5398,0.010796,plus,1.0,1.0,0.7853981633974483,1
5399,0.010798,plus,1.0,1.0,0.7853981633974483,1
5400,0.0108,plus,1.0,1.0,1.5707963267948966,0
5401,0.010801999999999999,plus,1.0,1.0,1.5707963267948966,0
5402,0.010804000000000001,plus,1.0,1.0,1.5707963267948966,1
5403,0.010806000000000001,plus,1.0,1.0,1.5707963267948966,1
5404,0.010808,plus,1.0,1.0,1.5707963267948966,0
5405,0.01081,plus,1.0,1.0,1.5707963267948966,1
5406,0.010811999999999999,plus,1.0,1.0,1.5707963267948966,1
5407,0.010814,plus,1.0,1.0,1.5707963267948966,1
5408,0.010816000000000001,plus,1.0,1.0,1.5707963267948966,1
5409,0.010818,plus,1.0,1.0,1.5707963267948966,0
5410,0.01082,plus,1.0,1.0,1.5707963267948966,1
5411,0.010822000000000002,plus,1.0,1.0,1.5707963267948966,0
5412,0.010824,plus,1.0,1.0,1.5707963267948966,0
5413,0.010826,plus,1.0,1.0,1.5707963267948966,1
5414,0.010827999999999999,plus,1.0,1.0,1.5707963267948966,0
5415,0.01083,plus,1.0,1.0,1.5707963267948966,1
5416,0.010832000000000001,plus,1.0,1.0,1.5707963267948966,0
5417,0.010834,plus,1.0,1.0,1.5707963267948966,1
5418,0.010836,plus,1.0,1.0,1.5707963267948966,0
5419,0.010838,plus,1.0,1.0,1.5707963267948966,0
5420,0.01084,plus,1.0,1.0,1.5707963267948966,1
5421,0.010842000000000001,plus,1.0,1.0,1.5707963267948966,1
5422,0.010844,plus,1.0,1.0,1.5707963267948966,1
5423,0.010846,plus,1.0,1.0,1.5707963267948966,1
5424,0.010848,plus,1.0,1.0,1.5707963267948966,0
5425,0.01085,plus,1.0,1.0,1.5707963267948966,1
5426,0.010852,plus,1.0,1.0,1.5707963267948966,1
5427,0.010854,plus,1.0,1.0,1.5707963267948966,1
5428,0.010856,plus,1.0,1.0,1.5707963267948966,0
5429,0.010858000000000001,plus,1.0,1.0,1.5707963267948966,1
